Time(s)	Dev_X_m	Y_vert_m	Z_long_m	Px	Py	Pz	S_Rady	S_Dikey	S_Long
8.800000e-05	-1.683888e-07	4.127793e-03	-1.578628e+04	8.517952e-28	2.222603e-23	-3.744957e-19	-9.708745e-07	1.921530e-04	-1.000000e+00
8.801000e-05	-1.707083e-07	4.075317e-03	-1.578807e+04	-1.408193e-27	-3.365528e-23	-3.744957e-19	-9.906003e-07	-2.909635e-04	-1.000000e+00
8.802000e-05	-1.775350e-07	3.914102e-03	-1.578987e+04	-1.441840e-27	-3.365528e-23	-3.744957e-19	-9.910846e-07	-2.909635e-04	-1.000000e+00
8.803000e-05	-1.845206e-07	3.752888e-03	-1.579166e+04	-1.474651e-27	-3.365528e-23	-3.744957e-19	-9.915687e-07	-2.909635e-04	-1.000000e+00
8.804000e-05	-1.916614e-07	3.591674e-03	-1.579345e+04	-1.506607e-27	-3.365528e-23	-3.744957e-19	-9.920529e-07	-2.909635e-04	-1.000000e+00
8.805000e-05	-1.989529e-07	3.430460e-03	-1.579525e+04	-1.537692e-27	-3.365528e-23	-3.744957e-19	-9.925370e-07	-2.909635e-04	-1.000000e+00
8.806000e-05	-2.063913e-07	3.269245e-03	-1.579704e+04	-1.567884e-27	-3.365528e-23	-3.744957e-19	-9.930210e-07	-2.909635e-04	-1.000000e+00
8.807000e-05	-2.139723e-07	3.108031e-03	-1.579884e+04	-1.597168e-27	-3.365528e-23	-3.744957e-19	-9.935049e-07	-2.909635e-04	-1.000000e+00
8.808000e-05	-2.129002e-07	3.070137e-03	-1.580063e+04	1.322748e-27	7.464646e-24	-3.744957e-19	-9.684969e-07	6.453484e-05	-1.000000e+00
8.809000e-05	-2.065046e-07	3.105894e-03	-1.580242e+04	1.347433e-27	7.464646e-24	-3.744957e-19	-9.685138e-07	6.453484e-05	-1.000000e+00
8.810000e-05	-1.999925e-07	3.141651e-03	-1.580422e+04	1.371338e-27	7.464646e-24	-3.744957e-19	-9.685308e-07	6.453484e-05	-1.000000e+00
8.811000e-05	-1.933679e-07	3.177408e-03	-1.580601e+04	1.394447e-27	7.464646e-24	-3.744957e-19	-9.685478e-07	6.453484e-05	-1.000000e+00
8.812000e-05	-1.866347e-07	3.213165e-03	-1.580781e+04	1.416749e-27	7.464646e-24	-3.744957e-19	-9.685648e-07	6.453484e-05	-1.000000e+00
8.813000e-05	-1.797963e-07	3.248922e-03	-1.580960e+04	1.438228e-27	7.464646e-24	-3.744957e-19	-9.685819e-07	6.453484e-05	-1.000000e+00
8.814000e-05	-1.728573e-07	3.284679e-03	-1.581139e+04	1.458876e-27	7.464646e-24	-3.744957e-19	-9.685991e-07	6.453484e-05	-1.000000e+00
8.815000e-05	-1.731270e-07	3.180885e-03	-1.581319e+04	-8.601100e-28	-3.680416e-23	-3.744957e-19	-9.888386e-07	-3.181869e-04	-9.999999e-01
8.816000e-05	-1.773542e-07	3.004587e-03	-1.581498e+04	-9.047514e-28	-3.680416e-23	-3.744957e-19	-9.894190e-07	-3.181869e-04	-9.999999e-01
8.817000e-05	-1.817941e-07	2.828289e-03	-1.581678e+04	-9.488688e-28	-3.680416e-23	-3.744957e-19	-9.899995e-07	-3.181869e-04	-9.999999e-01
8.818000e-05	-1.864437e-07	2.651991e-03	-1.581857e+04	-9.924370e-28	-3.680416e-23	-3.744957e-19	-9.905798e-07	-3.181868e-04	-9.999999e-01
8.819000e-05	-1.913009e-07	2.475693e-03	-1.582036e+04	-1.035430e-27	-3.680416e-23	-3.744957e-19	-9.911602e-07	-3.181868e-04	-9.999999e-01
8.820000e-05	-1.963623e-07	2.299395e-03	-1.582216e+04	-1.077821e-27	-3.680416e-23	-3.744957e-19	-9.917405e-07	-3.181868e-04	-9.999999e-01
8.821000e-05	-2.016256e-07	2.123097e-03	-1.582395e+04	-1.119590e-27	-3.680416e-23	-3.744957e-19	-9.923208e-07	-3.181868e-04	-9.999999e-01
8.822000e-05	-1.979867e-07	2.039068e-03	-1.582574e+04	1.614275e-27	-8.896682e-24	-3.744957e-19	-9.689069e-07	-7.691543e-05	-1.000000e+00
8.823000e-05	-1.902020e-07	1.996452e-03	-1.582754e+04	1.635896e-27	-8.896682e-24	-3.744957e-19	-9.689340e-07	-7.691543e-05	-1.000000e+00
8.824000e-05	-1.823159e-07	1.953835e-03	-1.582933e+04	1.656568e-27	-8.896682e-24	-3.744957e-19	-9.689613e-07	-7.691543e-05	-1.000000e+00
8.825000e-05	-1.743331e-07	1.911219e-03	-1.583113e+04	1.676280e-27	-8.896682e-24	-3.744957e-19	-9.689886e-07	-7.691543e-05	-1.000000e+00
8.826000e-05	-1.662581e-07	1.868602e-03	-1.583292e+04	1.695022e-27	-8.896682e-24	-3.744957e-19	-9.690160e-07	-7.691542e-05	-1.000000e+00
8.827000e-05	-1.580958e-07	1.825985e-03	-1.583471e+04	1.712782e-27	-8.896682e-24	-3.744957e-19	-9.690434e-07	-7.691542e-05	-1.000000e+00
8.828000e-05	-1.498508e-07	1.783369e-03	-1.583651e+04	1.729549e-27	-8.896682e-24	-3.744957e-19	-9.690709e-07	-7.691542e-05	-1.000000e+00
8.829000e-05	-1.484719e-07	1.658459e-03	-1.583830e+04	-2.798287e-28	-3.268345e-23	-3.744957e-19	-9.866093e-07	-2.825616e-04	-1.000000e+00
8.830000e-05	-1.498925e-07	1.501900e-03	-1.584010e+04	-3.132584e-28	-3.268345e-23	-3.744957e-19	-9.870657e-07	-2.825616e-04	-1.000000e+00
8.831000e-05	-1.514728e-07	1.345341e-03	-1.584189e+04	-3.465067e-28	-3.268345e-23	-3.744957e-19	-9.875222e-07	-2.825616e-04	-1.000000e+00
8.832000e-05	-1.532120e-07	1.188782e-03	-1.584368e+04	-3.795544e-28	-3.268345e-23	-3.744957e-19	-9.879786e-07	-2.825616e-04	-1.000000e+00
8.833000e-05	-1.551088e-07	1.032223e-03	-1.584548e+04	-4.123813e-28	-3.268345e-23	-3.744957e-19	-9.884351e-07	-2.825616e-04	-1.000000e+00
8.834000e-05	-1.571624e-07	8.756638e-04	-1.584727e+04	-4.449698e-28	-3.268345e-23	-3.744957e-19	-9.888915e-07	-2.825616e-04	-1.000000e+00
8.835000e-05	-1.593715e-07	7.191048e-04	-1.584907e+04	-4.773006e-28	-3.268345e-23	-3.744957e-19	-9.893479e-07	-2.825616e-04	-1.000000e+00
8.836000e-05	-1.539369e-07	5.957734e-04	-1.585086e+04	1.657536e-27	-2.349967e-23	-3.744957e-19	-9.710676e-07	-2.031642e-04	-1.000000e+00
8.837000e-05	-1.460145e-07	4.832061e-04	-1.585265e+04	1.650087e-27	-2.349967e-23	-3.744957e-19	-9.713003e-07	-2.031642e-04	-1.000000e+00
8.838000e-05	-1.381301e-07	3.706389e-04	-1.585445e+04	1.641682e-27	-2.349967e-23	-3.744957e-19	-9.715330e-07	-2.031642e-04	-1.000000e+00
8.839000e-05	-1.302879e-07	2.580716e-04	-1.585624e+04	1.632326e-27	-2.349967e-23	-3.744957e-19	-9.717658e-07	-2.031642e-04	-1.000000e+00
8.840000e-05	-1.224932e-07	1.455043e-04	-1.585803e+04	1.622023e-27	-2.349967e-23	-3.744957e-19	-9.719987e-07	-2.031642e-04	-1.000000e+00
8.841000e-05	-1.147499e-07	3.293705e-05	-1.585983e+04	1.610781e-27	-2.349967e-23	-3.744957e-19	-9.722317e-07	-2.031642e-04	-1.000000e+00
8.842000e-05	-1.070629e-07	-7.963022e-05	-1.586162e+04	1.598606e-27	-2.349967e-23	-3.744957e-19	-9.724647e-07	-2.031642e-04	-1.000000e+00
8.843000e-05	-1.047915e-07	-1.869819e-04	-1.586342e+04	1.658011e-28	-2.210755e-23	-3.744957e-19	-9.849738e-07	-1.911287e-04	-1.000000e+00
8.844000e-05	-1.040206e-07	-2.928807e-04	-1.586521e+04	1.560241e-28	-2.210755e-23	-3.744957e-19	-9.851793e-07	-1.911287e-04	-1.000000e+00
8.845000e-05	-1.032967e-07	-3.987795e-04	-1.586700e+04	1.461573e-28	-2.210755e-23	-3.744957e-19	-9.853849e-07	-1.911287e-04	-1.000000e+00
8.846000e-05	-1.026206e-07	-5.046782e-04	-1.586880e+04	1.362048e-28	-2.210755e-23	-3.744957e-19	-9.855904e-07	-1.911287e-04	-1.000000e+00
8.847000e-05	-1.019921e-07	-6.105770e-04	-1.587059e+04	1.261744e-28	-2.210755e-23	-3.744957e-19	-9.857959e-07	-1.911287e-04	-1.000000e+00
8.848000e-05	-1.014118e-07	-7.164757e-04	-1.587239e+04	1.160702e-28	-2.210755e-23	-3.744957e-19	-9.860015e-07	-1.911286e-04	-1.000000e+00
8.849000e-05	-1.008802e-07	-8.223745e-04	-1.587418e+04	1.058988e-28	-2.210755e-23	-3.744957e-19	-9.862070e-07	-1.911286e-04	-1.000000e+00
8.850000e-05	-9.514086e-08	-9.727559e-04	-1.587597e+04	1.423090e-27	-3.346204e-23	-3.744957e-19	-9.749342e-07	-2.892928e-04	-1.000000e+00
8.851000e-05	-8.842683e-08	-1.133044e-03	-1.587777e+04	1.380133e-27	-3.346204e-23	-3.744957e-19	-9.754134e-07	-2.892928e-04	-1.000000e+00
8.852000e-05	-8.192029e-08	-1.293333e-03	-1.587956e+04	1.336376e-27	-3.346204e-23	-3.744957e-19	-9.758927e-07	-2.892928e-04	-1.000000e+00
8.853000e-05	-7.562511e-08	-1.453622e-03	-1.588136e+04	1.291845e-27	-3.346204e-23	-3.744957e-19	-9.763721e-07	-2.892928e-04	-1.000000e+00
8.854000e-05	-6.954494e-08	-1.613910e-03	-1.588315e+04	1.246565e-27	-3.346204e-23	-3.744957e-19	-9.768515e-07	-2.892928e-04	-1.000000e+00
8.855000e-05	-6.368357e-08	-1.774199e-03	-1.588494e+04	1.200563e-27	-3.346204e-23	-3.744957e-19	-9.773310e-07	-2.892928e-04	-1.000000e+00
8.856000e-05	-5.804446e-08	-1.934488e-03	-1.588674e+04	1.153865e-27	-3.346204e-23	-3.744957e-19	-9.778104e-07	-2.892928e-04	-1.000000e+00
8.857000e-05	-5.567983e-08	-1.987608e-03	-1.588853e+04	3.814882e-28	-7.166015e-24	-3.744957e-19	-9.845594e-07	-6.195307e-05	-1.000000e+00
8.858000e-05	-5.383738e-08	-2.021935e-03	-1.589032e+04	3.876472e-28	-7.166015e-24	-3.744957e-19	-9.845756e-07	-6.195307e-05	-1.000000e+00
8.859000e-05	-5.196615e-08	-2.056261e-03	-1.589212e+04	3.935818e-28	-7.166015e-24	-3.744957e-19	-9.845918e-07	-6.195307e-05	-1.000000e+00
8.860000e-05	-5.006723e-08	-2.090588e-03	-1.589391e+04	3.992883e-28	-7.166015e-24	-3.744957e-19	-9.846080e-07	-6.195307e-05	-1.000000e+00
8.861000e-05	-4.814149e-08	-2.124914e-03	-1.589571e+04	4.047633e-28	-7.166015e-24	-3.744957e-19	-9.846243e-07	-6.195307e-05	-1.000000e+00
8.862000e-05	-4.618987e-08	-2.159240e-03	-1.589750e+04	4.100039e-28	-7.166015e-24	-3.744957e-19	-9.846406e-07	-6.195307e-05	-1.000000e+00
8.863000e-05	-4.421399e-08	-2.193567e-03	-1.589929e+04	4.150068e-28	-7.166015e-24	-3.744957e-19	-9.846568e-07	-6.195307e-05	-1.000000e+00
8.864000e-05	-3.983169e-08	-2.353274e-03	-1.590109e+04	9.540824e-28	-3.681543e-23	-3.744957e-19	-9.800527e-07	-3.182842e-04	-9.999999e-01
8.865000e-05	-3.540809e-08	-2.529626e-03	-1.590288e+04	8.927498e-28	-3.681543e-23	-3.744957e-19	-9.806346e-07	-3.182842e-04	-9.999999e-01
8.866000e-05	-3.127933e-08	-2.705977e-03	-1.590468e+04	8.308998e-28	-3.681543e-23	-3.744957e-19	-9.812165e-07	-3.182842e-04	-9.999999e-01
8.867000e-05	-2.744821e-08	-2.882329e-03	-1.590647e+04	7.685685e-28	-3.681543e-23	-3.744957e-19	-9.817984e-07	-3.182842e-04	-9.999999e-01
8.868000e-05	-2.391660e-08	-3.058681e-03	-1.590826e+04	7.057918e-28	-3.681543e-23	-3.744957e-19	-9.823804e-07	-3.182842e-04	-9.999999e-01
8.869000e-05	-2.068718e-08	-3.235033e-03	-1.591006e+04	6.426060e-28	-3.681543e-23	-3.744957e-19	-9.829624e-07	-3.182842e-04	-9.999999e-01
8.870000e-05	-1.776267e-08	-3.411039e-03	-1.591185e+04	5.508340e-28	-3.136299e-23	-3.744957e-19	-9.837883e-07	-2.711457e-04	-1.000000e+00
8.871000e-05	-1.603132e-08	-3.386104e-03	-1.591365e+04	3.410215e-28	9.192036e-24	-3.744957e-19	-9.856324e-07	7.946889e-05	-1.000000e+00
8.872000e-05	-1.439827e-08	-3.342073e-03	-1.591544e+04	3.407342e-28	9.192036e-24	-3.744957e-19	-9.856633e-07	7.946889e-05	-1.000000e+00
8.873000e-05	-1.276710e-08	-3.298041e-03	-1.591723e+04	3.402496e-28	9.192036e-24	-3.744957e-19	-9.856942e-07	7.946889e-05	-1.000000e+00
8.874000e-05	-1.113879e-08	-3.254010e-03	-1.591903e+04	3.395676e-28	9.192036e-24	-3.744957e-19	-9.857251e-07	7.946889e-05	-1.000000e+00
8.875000e-05	-9.514181e-09	-3.209979e-03	-1.592082e+04	3.386892e-28	9.192036e-24	-3.744957e-19	-9.857560e-07	7.946889e-05	-1.000000e+00
8.876000e-05	-7.894414e-09	-3.165947e-03	-1.592262e+04	3.376142e-28	9.192036e-24	-3.744957e-19	-9.857869e-07	7.946889e-05	-1.000000e+00
8.877000e-05	-6.277048e-09	-3.123461e-03	-1.592441e+04	3.588592e-28	-1.837433e-24	-3.744957e-19	-9.856232e-07	-1.588532e-05	-1.000000e+00
8.878000e-05	-4.387672e-09	-3.268797e-03	-1.592620e+04	3.739461e-28	-3.289701e-23	-3.744957e-19	-9.855109e-07	-2.844079e-04	-1.000000e+00
8.879000e-05	-2.720228e-09	-3.426379e-03	-1.592800e+04	3.221962e-28	-3.289701e-23	-3.744957e-19	-9.859746e-07	-2.844079e-04	-1.000000e+00
8.880000e-05	-1.301004e-09	-3.583962e-03	-1.592979e+04	2.702590e-28	-3.289701e-23	-3.744957e-19	-9.864383e-07	-2.844079e-04	-1.000000e+00
8.881000e-05	-1.309957e-10	-3.741544e-03	-1.593158e+04	2.181651e-28	-3.289701e-23	-3.744957e-19	-9.869020e-07	-2.844079e-04	-1.000000e+00
8.882000e-05	7.890861e-10	-3.899126e-03	-1.593338e+04	1.659447e-28	-3.289701e-23	-3.744957e-19	-9.873657e-07	-2.844079e-04	-1.000000e+00
8.883000e-05	1.458687e-09	-4.056708e-03	-1.593517e+04	1.136288e-28	-3.289701e-23	-3.744957e-19	-9.878294e-07	-2.844079e-04	-1.000000e+00
8.884000e-05	1.880295e-09	-4.209257e-03	-1.593697e+04	7.414503e-29	-9.798718e-24	-3.744957e-19	-9.881817e-07	-8.471383e-05	-1.000000e+00
8.885000e-05	2.252676e-09	-4.106170e-03	-1.593876e+04	6.571624e-29	2.373341e-23	-3.744957e-19	-9.882650e-07	2.051849e-04	-1.000000e+00
8.886000e-05	2.504066e-09	-3.992483e-03	-1.594055e+04	3.928194e-29	2.373341e-23	-3.744957e-19	-9.885037e-07	2.051849e-04	-1.000000e+00
8.887000e-05	2.628923e-09	-3.878796e-03	-1.594235e+04	1.282431e-29	2.373341e-23	-3.744957e-19	-9.887423e-07	2.051849e-04	-1.000000e+00
8.888000e-05	2.627090e-09	-3.765109e-03	-1.594414e+04	-1.364119e-29	2.373341e-23	-3.744957e-19	-9.889810e-07	2.051849e-04	-1.000000e+00
8.889000e-05	2.498638e-09	-3.651422e-03	-1.594594e+04	-4.009842e-29	2.373341e-23	-3.744957e-19	-9.892197e-07	2.051849e-04	-1.000000e+00
8.890000e-05	2.243127e-09	-3.537735e-03	-1.594773e+04	-6.653209e-29	2.373341e-23	-3.744957e-19	-9.894583e-07	2.051849e-04	-1.000000e+00
8.891000e-05	1.857799e-09	-3.431560e-03	-1.594952e+04	-1.045411e-28	-1.756867e-24	-3.744957e-19	-9.897974e-07	-1.518879e-05	-1.000000e+00
8.892000e-05	1.258115e-09	-3.534284e-03	-1.595132e+04	-1.374105e-28	-2.248121e-23	-3.744957e-19	-9.900926e-07	-1.943591e-04	-1.000000e+00
8.893000e-05	5.439773e-10	-3.641972e-03	-1.595311e+04	-1.607641e-28	-2.248121e-23	-3.744957e-19	-9.903061e-07	-1.943591e-04	-1.000000e+00
8.894000e-05	-2.817870e-10	-3.749661e-03	-1.595491e+04	-1.840251e-28	-2.248121e-23	-3.744957e-19	-9.905197e-07	-1.943591e-04	-1.000000e+00
8.895000e-05	-1.218979e-09	-3.857350e-03	-1.595670e+04	-2.071772e-28	-2.248121e-23	-3.744957e-19	-9.907332e-07	-1.943591e-04	-1.000000e+00
8.896000e-05	-2.266589e-09	-3.965038e-03	-1.595849e+04	-2.302102e-28	-2.248121e-23	-3.744957e-19	-9.909468e-07	-1.943591e-04	-1.000000e+00
8.897000e-05	-3.424233e-09	-4.072727e-03	-1.596029e+04	-2.531091e-28	-2.248121e-23	-3.744957e-19	-9.911603e-07	-1.943591e-04	-1.000000e+00
8.898000e-05	-4.706223e-09	-4.165944e-03	-1.596208e+04	-3.159671e-28	1.650469e-23	-3.744957e-19	-9.917206e-07	1.426898e-04	-1.000000e+00
8.899000e-05	-6.431449e-09	-4.007833e-03	-1.596387e+04	-3.876857e-28	3.358800e-23	-3.744957e-19	-9.923590e-07	2.903819e-04	-1.000000e+00
8.900000e-05	-8.416833e-09	-3.846941e-03	-1.596567e+04	-4.412726e-28	3.358800e-23	-3.744957e-19	-9.928425e-07	2.903819e-04	-1.000000e+00
8.901000e-05	-1.065818e-08	-3.686049e-03	-1.596746e+04	-4.946047e-28	3.358800e-23	-3.744957e-19	-9.933261e-07	2.903819e-04	-1.000000e+00
8.902000e-05	-1.315470e-08	-3.525157e-03	-1.596926e+04	-5.476481e-28	3.358800e-23	-3.744957e-19	-9.938096e-07	2.903819e-04	-1.000000e+00
8.903000e-05	-1.590460e-08	-3.364265e-03	-1.597105e+04	-6.003760e-28	3.358800e-23	-3.744957e-19	-9.942931e-07	2.903818e-04	-1.000000e+00
8.904000e-05	-1.890604e-08	-3.203373e-03	-1.597284e+04	-6.527529e-28	3.358800e-23	-3.744957e-19	-9.947766e-07	2.903818e-04	-1.000000e+00
8.905000e-05	-2.204465e-08	-3.058059e-03	-1.597464e+04	-4.508010e-28	-1.072990e-24	-3.744957e-19	-9.930646e-07	-9.276402e-06	-1.000000e+00
8.906000e-05	-2.397655e-08	-3.094032e-03	-1.597643e+04	-4.014469e-28	-7.625992e-24	-3.744957e-19	-9.926744e-07	-6.592975e-05	-1.000000e+00
8.907000e-05	-2.589437e-08	-3.130561e-03	-1.597823e+04	-3.992360e-28	-7.625992e-24	-3.744957e-19	-9.926938e-07	-6.592975e-05	-1.000000e+00
8.908000e-05	-2.780099e-08	-3.167091e-03	-1.598002e+04	-3.967943e-28	-7.625992e-24	-3.744957e-19	-9.927132e-07	-6.592975e-05	-1.000000e+00
8.909000e-05	-2.969534e-08	-3.203621e-03	-1.598181e+04	-3.941230e-28	-7.625992e-24	-3.744957e-19	-9.927325e-07	-6.592975e-05	-1.000000e+00
8.910000e-05	-3.157655e-08	-3.240151e-03	-1.598361e+04	-3.912218e-28	-7.625992e-24	-3.744957e-19	-9.927519e-07	-6.592975e-05	-1.000000e+00
8.911000e-05	-3.344304e-08	-3.276680e-03	-1.598540e+04	-3.880955e-28	-7.625992e-24	-3.744957e-19	-9.927712e-07	-6.592975e-05	-1.000000e+00
8.912000e-05	-3.553870e-08	-3.290198e-03	-1.598720e+04	-8.540787e-28	3.611376e-23	-3.744957e-19	-9.968481e-07	3.122180e-04	-1.000000e+00
8.913000e-05	-3.981262e-08	-3.113884e-03	-1.598899e+04	-9.228839e-28	3.680875e-23	-3.744957e-19	-9.974947e-07	3.182265e-04	-9.999999e-01
8.914000e-05	-4.437912e-08	-2.937564e-03	-1.599078e+04	-9.836491e-28	3.680875e-23	-3.744957e-19	-9.980763e-07	3.182265e-04	-9.999999e-01
8.915000e-05	-4.923538e-08	-2.761244e-03	-1.599258e+04	-1.043845e-27	3.680875e-23	-3.744957e-19	-9.986579e-07	3.182265e-04	-9.999999e-01
8.916000e-05	-5.437842e-08	-2.584924e-03	-1.599437e+04	-1.103436e-27	3.680875e-23	-3.744957e-19	-9.992395e-07	3.182265e-04	-9.999999e-01
8.917000e-05	-5.980536e-08	-2.408604e-03	-1.599616e+04	-1.162387e-27	3.680875e-23	-3.744957e-19	-9.998210e-07	3.182265e-04	-9.999999e-01
8.918000e-05	-6.551318e-08	-2.232284e-03	-1.599796e+04	-1.220666e-27	3.680875e-23	-3.744957e-19	-1.000402e-06	3.182265e-04	-9.999999e-01
8.919000e-05	-7.085875e-08	-2.074819e-03	-1.599975e+04	-3.192133e-28	8.736602e-24	-3.744957e-19	-9.926927e-07	7.553147e-05	-1.000000e+00
8.920000e-05	-7.237131e-08	-2.032969e-03	-1.600155e+04	-3.122679e-28	8.736602e-24	-3.744957e-19	-9.927196e-07	7.553147e-05	-1.000000e+00
8.921000e-05	-7.385017e-08	-1.991120e-03	-1.600334e+04	-3.051416e-28	8.736602e-24	-3.744957e-19	-9.927465e-07	7.553147e-05	-1.000000e+00
8.922000e-05	-7.529447e-08	-1.949270e-03	-1.600513e+04	-2.978381e-28	8.736602e-24	-3.744957e-19	-9.927734e-07	7.553147e-05	-1.000000e+00
8.923000e-05	-7.670324e-08	-1.907420e-03	-1.600693e+04	-2.903622e-28	8.736602e-24	-3.744957e-19	-9.928003e-07	7.553147e-05	-1.000000e+00
8.924000e-05	-7.807587e-08	-1.865570e-03	-1.600872e+04	-2.827178e-28	8.736602e-24	-3.744957e-19	-9.928271e-07	7.553147e-05	-1.000000e+00
8.925000e-05	-7.941152e-08	-1.823721e-03	-1.601052e+04	-2.749101e-28	8.736602e-24	-3.744957e-19	-9.928540e-07	7.553147e-05	-1.000000e+00
8.926000e-05	-8.160622e-08	-1.762052e-03	-1.601231e+04	-1.360414e-27	3.275899e-23	-3.744957e-19	-1.002334e-06	2.832147e-04	-1.000000e+00
8.927000e-05	-8.822232e-08	-1.605131e-03	-1.601410e+04	-1.401866e-27	3.275899e-23	-3.744957e-19	-1.002794e-06	2.832147e-04	-1.000000e+00
8.928000e-05	-9.503508e-08	-1.448210e-03	-1.601590e+04	-1.442506e-27	3.275899e-23	-3.744957e-19	-1.003253e-06	2.832147e-04	-1.000000e+00
8.929000e-05	-1.020408e-07	-1.291289e-03	-1.601769e+04	-1.482310e-27	3.275899e-23	-3.744957e-19	-1.003712e-06	2.832147e-04	-1.000000e+00
8.930000e-05	-1.092349e-07	-1.134368e-03	-1.601949e+04	-1.521256e-27	3.275899e-23	-3.744957e-19	-1.004171e-06	2.832147e-04	-1.000000e+00
8.931000e-05	-1.166135e-07	-9.774475e-04	-1.602128e+04	-1.559320e-27	3.275899e-23	-3.744957e-19	-1.004629e-06	2.832147e-04	-1.000000e+00
8.932000e-05	-1.241723e-07	-8.205266e-04	-1.602307e+04	-1.596481e-27	3.275899e-23	-3.744957e-19	-1.005088e-06	2.832147e-04	-1.000000e+00
8.933000e-05	-1.301906e-07	-6.728365e-04	-1.602487e+04	1.226003e-28	2.337248e-23	-3.744957e-19	-9.903715e-07	2.020645e-04	-1.000000e+00
8.934000e-05	-1.296260e-07	-5.608785e-04	-1.602666e+04	1.130231e-28	2.337248e-23	-3.744957e-19	-9.906017e-07	2.020645e-04	-1.000000e+00
8.935000e-05	-1.291079e-07	-4.489205e-04	-1.602845e+04	1.033800e-28	2.337248e-23	-3.744957e-19	-9.908320e-07	2.020645e-04	-1.000000e+00
8.936000e-05	-1.286359e-07	-3.369626e-04	-1.603025e+04	9.367676e-29	2.337248e-23	-3.744957e-19	-9.910623e-07	2.020645e-04	-1.000000e+00
8.937000e-05	-1.282104e-07	-2.250046e-04	-1.603204e+04	8.391962e-29	2.337248e-23	-3.744957e-19	-9.912926e-07	2.020645e-04	-1.000000e+00
8.938000e-05	-1.278319e-07	-1.130466e-04	-1.603384e+04	7.411367e-29	2.337248e-23	-3.744957e-19	-9.915229e-07	2.020645e-04	-1.000000e+00
8.939000e-05	-1.275004e-07	-1.088631e-06	-1.603563e+04	6.426495e-29	2.337248e-23	-3.744957e-19	-9.917531e-07	2.020645e-04	-1.000000e+00
8.940000e-05	-1.291605e-07	1.096146e-04	-1.603742e+04	-1.662227e-27	2.223912e-23	-3.744957e-19	-1.006824e-06	1.922662e-04	-1.000000e+00
8.941000e-05	-1.371390e-07	2.161437e-04	-1.603922e+04	-1.668819e-27	2.223912e-23	-3.744957e-19	-1.007032e-06	1.922662e-04	-1.000000e+00
8.942000e-05	-1.451466e-07	3.226727e-04	-1.604101e+04	-1.674444e-27	2.223912e-23	-3.744957e-19	-1.007240e-06	1.922662e-04	-1.000000e+00
8.943000e-05	-1.531791e-07	4.292017e-04	-1.604281e+04	-1.679099e-27	2.223912e-23	-3.744957e-19	-1.007448e-06	1.922662e-04	-1.000000e+00
8.944000e-05	-1.612314e-07	5.357308e-04	-1.604460e+04	-1.682782e-27	2.223912e-23	-3.744957e-19	-1.007655e-06	1.922662e-04	-1.000000e+00
8.945000e-05	-1.692991e-07	6.422598e-04	-1.604639e+04	-1.685488e-27	2.223912e-23	-3.744957e-19	-1.007863e-06	1.922662e-04	-1.000000e+00
8.946000e-05	-1.773775e-07	7.487888e-04	-1.604819e+04	-1.687219e-27	2.223912e-23	-3.744957e-19	-1.008070e-06	1.922662e-04	-1.000000e+00
8.947000e-05	-1.823024e-07	8.696278e-04	-1.604998e+04	7.649984e-28	3.339285e-23	-3.744957e-19	-9.870705e-07	2.886947e-04	-1.000000e+00
8.948000e-05	-1.787143e-07	1.029585e-03	-1.605178e+04	7.330070e-28	3.339285e-23	-3.744957e-19	-9.875471e-07	2.886947e-04	-1.000000e+00
8.949000e-05	-1.752807e-07	1.189542e-03	-1.605357e+04	7.005910e-28	3.339285e-23	-3.744957e-19	-9.880236e-07	2.886947e-04	-1.000000e+00
8.950000e-05	-1.720031e-07	1.349499e-03	-1.605536e+04	6.677689e-28	3.339285e-23	-3.744957e-19	-9.885003e-07	2.886947e-04	-1.000000e+00
8.951000e-05	-1.688838e-07	1.509457e-03	-1.605716e+04	6.345597e-28	3.339285e-23	-3.744957e-19	-9.889769e-07	2.886947e-04	-1.000000e+00
8.952000e-05	-1.659244e-07	1.669414e-03	-1.605895e+04	6.009830e-28	3.339285e-23	-3.744957e-19	-9.894536e-07	2.886947e-04	-1.000000e+00
8.953000e-05	-1.631266e-07	1.829371e-03	-1.606075e+04	5.670580e-28	3.339285e-23	-3.744957e-19	-9.899302e-07	2.886946e-04	-1.000000e+00
8.954000e-05	-1.636147e-07	1.951773e-03	-1.606254e+04	-1.625657e-27	7.327638e-24	-3.744957e-19	-1.009068e-06	6.335036e-05	-1.000000e+00
8.955000e-05	-1.713550e-07	1.986873e-03	-1.606433e+04	-1.605977e-27	7.327638e-24	-3.744957e-19	-1.009085e-06	6.335036e-05	-1.000000e+00
8.956000e-05	-1.789988e-07	2.021974e-03	-1.606613e+04	-1.585368e-27	7.327638e-24	-3.744957e-19	-1.009101e-06	6.335036e-05	-1.000000e+00
8.957000e-05	-1.865417e-07	2.057074e-03	-1.606792e+04	-1.563839e-27	7.327638e-24	-3.744957e-19	-1.009117e-06	6.335036e-05	-1.000000e+00
8.958000e-05	-1.939793e-07	2.092175e-03	-1.606971e+04	-1.541405e-27	7.327638e-24	-3.744957e-19	-1.009133e-06	6.335036e-05	-1.000000e+00
8.959000e-05	-2.013075e-07	2.127275e-03	-1.607151e+04	-1.518077e-27	7.327638e-24	-3.744957e-19	-1.009149e-06	6.335036e-05	-1.000000e+00
